set_id,drug_name,ndc_code,manufacturer,dosage_form,approval_type,warning_level,loinc_code,triggering_text
7b1d9124-5fde-4f57-9fca-ee061750fcc3,KEPPRA,16590-134,STAT RX USA LLC,"TABLET, FILM COATED",NDA,silent,,
c7961b19-3f23-4372-b071-34423124d801,TRIFLUOPERAZINE,16590-305,STAT RX USA LLC,"TABLET, FILM COATED",ANDA,silent,,
b9acd365-1b80-4428-bd33-3a5eac814677,Levetiracetam,65977-5036,"Hetero Drugs Ltd.,","TABLET, FILM COATED",ANDA,silent,,
0d466214-78a8-44cd-923c-c286a0f74f66,LESCOL XL,54868-4601,"Physicians Total Care, Inc.","TABLET, EXTENDED RELEASE",NDA,silent,,
d751e65a-5086-4303-864b-bd9ed895a239,Diclofenac Potassium,21695-838,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
369cc496-f093-4745-b4dc-c38ef0b9da5c,Doxycycline Hyclate,68645-020,Legacy Pharmaceutical Packaging,"TABLET, FILM COATED",ANDA,silent,,
310d8699-2c46-44e8-8c5f-79f01517a4a6,MIRTAZAPINE,54868-5642,"Physicians Total Care, Inc.",TABLET,ANDA,silent,,
d82243b9-3e56-4a2b-8750-cb95ec106885,Bisoprolol Fumarate,21695-667,Rebel Distributors Corp,TABLET,ANDA,silent,,
27badbda-3635-444e-8005-5d5ee16f8c3c,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,21695-831,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
43fb007c-19bb-4a04-b47b-288a4f464c81,Glipizide and Metformin Hydrochloride,21695-894,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
99aca2c3-afe6-4f74-83b8-beb08bb2b502,Fexmid,21695-830,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
e4020ca3-82d0-4668-b4bc-92e4a53c1f4e,FEXOFENADINE HYDROCHLORIDE and PSEUDOEPHEDRINE HYDROCHLORIDE,21695-820,Rebel Distributors Corp,"TABLET, FILM COATED, EXTENDED RELEASE",NDA,silent,,
de5ea439-a13c-441b-84e0-bc6937abf762,OXAPROZIN,16590-178,STAT RX USA LLC,TABLET,ANDA,silent,,
a95509ce-49a8-4b2c-a533-27c322949bca,NAPRELAN,54868-3974,"Physicians Total Care, Inc.","TABLET, FILM COATED, EXTENDED RELEASE",NDA,silent,,
b10b3eaf-c28d-4d09-93e0-64c3d4090c78,nifedipine,21695-807,Rebel Distributors Corp,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
b7b0b1a0-2ab3-4697-bee4-0cd7fd5088b9,Clarinex,21695-815,Rebel Distributors Corp,"TABLET, FILM COATED",NDA,silent,,
2fd7803f-fb1f-4f00-86ad-c2436b569e6d,Prochlorperazine Maleate,54868-4721,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
d9c8fcd9-bbe2-4ae7-bc44-74abd507d770,CIPROFLOXACIN,16590-735,STAT RX USA LLC,"TABLET, FILM COATED",ANDA,silent,,
c7b80939-0b2d-4dbc-b921-2081cfd5ae3e,WELLBUTRIN XL,54868-5010,"Physicians Total Care, Inc.","TABLET, EXTENDED RELEASE",NDA,silent,,
b73bf908-7979-4955-af20-0414388920da,LETROZOLE,54868-6252,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
4a6953cd-9d64-4443-b7db-5aef2c81324d,Nucynta,54868-5979,"Physicians Total Care, Inc.","TABLET, FILM COATED",NDA,silent,,
b38489c0-ee7b-11df-b958-0002a5d5c51b,Fenoglide,52725-490,"Shore Therapeutics, Inc",TABLET,NDA,silent,,
ed03e4ec-311e-4a63-b7fa-cb4258b4b5fb,METFORMIN HYDROCHLORIDE,68382-028,Zydus Pharmaceuticals (USA) Inc.,"TABLET, FILM COATED",ANDA,silent,,
20dc1daf-4732-404d-9904-e046991ce59e,Zolpidem Tartrate,67296-0537,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
9dac97a5-c992-4601-af93-138bfe2302a8,Ciprofloxacin Hydrochloride,49349-612,REMEDYREPACK INC.,"TABLET, FILM COATED",ANDA,silent,,
3e463126-78a9-4ec5-904c-0424a64d8ae8,Ciprofloxacin Hydrochloride,49349-612,REMEDYREPACK INC.,"TABLET, FILM COATED",ANDA,silent,,
bfbc2cfb-8e96-4cf2-81c7-d63a1b7365c4,Depakote,21695-359,Rebel Distributors Corp,"TABLET, EXTENDED RELEASE",NDA,silent,,
363c6f00-67cc-44b7-b51b-14f1fddf1bb2,AMOXICILLIN AND CLAVULANATE POTASSIUM,16590-019,STAT RX USA LLC,"TABLET, FILM COATED",ANDA,silent,,
c958b45e-7ca1-400a-b723-56e8c3aa98d8,Amitriptyline Hydrochloride,67046-011,Contract Pharmacy Services-PA,"TABLET, FILM COATED",ANDA,silent,,
ff6c0109-e6f3-4920-83f3-6e39fd28a118,Zolpidem Tartrate,67296-0803,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
c68204a7-d00c-4ce7-bfda-bff58b2ed67e,CYCLOBENZAPRINE HYDROCHLORIDE,16590-544,STAT RX USA LLC,TABLET,ANDA,silent,,
8a0a454e-b18e-4d89-bf16-943c4c968fe2,ZOLPIDEM TARTRATE,67296-0619,RedPharm Drug Inc.,TABLET,ANDA,silent,,
0d592c37-b38c-4fb6-a1d3-96531384ae8d,NIFEDIPINE,16590-319,STAT RX USA LLC,"CAPSULE, LIQUID FILLED",ANDA,silent,,
bdb43b40-d34d-47f0-b522-a0ad2d2b1185,FOCALIN,16590-649,STAT RX USA LLC,"CAPSULE, EXTENDED RELEASE",NDA,silent,,
88f1abdc-f53e-4ff9-b4c1-3cfbc2609b79,Metoprolol Tartrate,13107-062,Aurolife Pharma LLC,"TABLET, FILM COATED",ANDA,silent,,
a6b1858a-e796-4cb0-8a4d-d5c521874e84,KADIAN,16590-697,STAT RX USA LLC,"CAPSULE, EXTENDED RELEASE",NDA,silent,,
09e1e32d-1874-40d7-8829-52b3a489d9fd,PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN,67296-0104,RedPharm Drug Inc.,TABLET,ANDA,silent,,
3dc79540-2f24-4920-99cd-ef6482f68eb2,SEROQUEL,21695-117,Rebel Distributors Corp,"TABLET, FILM COATED",NDA,silent,,
56145d1a-1c0c-4c39-951e-45b9f324abcb,TOPIRAMATE,21695-162,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
a23a1cca-bc3e-48c5-abd9-82eddb52e91b,LEVAQUIN,21695-464,Rebel Distributors Corp,"TABLET, FILM COATED",NDA,silent,,
aaccfdf4-ce07-4799-9a7c-14dc0588a2a3,PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN,67296-0105,RedPharm Drug Inc.,TABLET,ANDA,silent,,
fdd1fa5e-9dbf-4951-a8e9-33d06e05bdba,WELLBUTRIN XL,21695-137,Rebel Distributors Corp,"TABLET, EXTENDED RELEASE",NDA,silent,,
473d1684-944c-4a65-aef4-6379f97a0178,Carvedilol,13107-142,Aurolife Pharma LLC,"TABLET, FILM COATED",ANDA,silent,,
ab62a277-750d-4380-b2bd-f9700eebb128,ciprofloxacin,67296-0620,RedPharm Drug Inc.,TABLET,ANDA,silent,,
e797d0eb-eabb-432a-8053-64eff753f1b0,CIPROFLOXACIN HYDROCHLORIDE,67296-0543,RedPharm Drug Inc.,TABLET,ANDA,silent,,
6d8d72fe-e89c-4e08-9ca1-ec64c4890205,Ciprofloxacin,67296-0579,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
f03f5ae4-e698-417c-b033-b59249768fe2,Ciprofloxacin,67296-0580,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
7c6e428b-305f-477e-a758-753d2ea5a060,CIPROFLOXACIN,67296-0599,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
d567412a-e5ed-4c7f-90f0-ea3039786480,Augmentin,54868-0387,"Physicians Total Care, Inc.","TABLET, FILM COATED",NDA,silent,,
e77d2b9e-84df-4733-b654-16e93618efce,Oxaprozin,21695-100,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
26b65fec-9a5d-4b9b-9b87-c3d328c58cd0,Divalproex Sodium,54868-6088,"Physicians Total Care, Inc.","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
2bfb390f-ba99-4d21-8a9e-50fa8ec217c0,Methylphenidate Hydrochloride,54868-6261,"Physicians Total Care, Inc.",TABLET,NDA authorized generic,silent,,
7140f8d9-e478-4f69-a4eb-3fd4c9414576,Prevacid,54868-3867,"Physicians Total Care, Inc.","CAPSULE, DELAYED RELEASE",NDA,silent,,
e3469758-5111-4c30-a7fc-12444e914515,Finasteride,54868-5636,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
f0c765e9-edc1-4944-a4e6-91b82a29a8d7,Risperidone,54868-6082,"Physicians Total Care, Inc",TABLET,ANDA,silent,,
01484f7c-24c9-4c0a-8ae5-c483cb7e6aaa,Amoxicillin,67296-0628,RedPharm Drug Inc.,"TABLET, COATED",ANDA,silent,,
31c12a11-7bce-4457-b413-feaad0da9c49,Amoxicillin,67296-0627,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
88c5b939-a658-4972-b849-e5c00a447b53,ropinirole hydrochloride,21695-793,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
2e51aa89-684d-451e-b513-12b00bf9aea0,Fenofibrate,54868-5697,"Physicians Total Care, Inc.",TABLET,ANDA,silent,,
39f4fcea-a586-4c79-a47e-d38c10601fd7,SEROQUEL,16590-520,STAT RX USA LLC,"TABLET, FILM COATED",NDA,silent,,
1534e79c-12cf-493e-8034-c1083f900ff5,Cyclobenzaprine Hydrochloride,67296-0053,RedPharm Drug Inc.,TABLET,ANDA,silent,,
ee3f98d0-71bb-42d3-b863-5bf92adf6353,Cyclobenzaprine Hydrochloride,67296-0106,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
82ef8726-d6c8-458a-86d5-4ec5fd514681,ETODOLAC,67296-0595,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
ae49a5a2-2393-45c1-8ee0-ce45458495a4,Hydroxyzine Hydrochloride,67296-0055,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
eb509c97-5315-4f69-abb9-c84e1ea63527,HYDROXYZINE HYDROCHLORIDE,67296-0381,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
8f6e4a86-5fc1-45b1-adab-25a81f93cb05,Ciprofloxacin Hydrochloride,42852-001,Apothecary Shop Wholesale Inc.,TABLET,ANDA,silent,,
0d1715b2-4193-43d6-9a23-0469d6338ea4,BUPROPION HYDROCHLORIDE,16590-037,STAT RX USA LLC,"TABLET, FILM COATED",ANDA,silent,,
ecd2428e-b471-4dba-9b22-a81af4065d5a,Pilocarpine Hydrochloride,54868-5436,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
6ade9be7-f10f-40b2-b5c5-39c5aef3a83d,Solodyn,54868-6285,"Physicians Total Care, Inc.","TABLET, FILM COATED, EXTENDED RELEASE",NDA,silent,,
6b7fb6b7-2f58-4cb6-b48f-e9b4cf292365,diclofenac sodium,21695-038,Rebel Distributors Corp,"TABLET, DELAYED RELEASE",ANDA,silent,,
d73a7aa3-5b5f-4532-9936-752366a2430d,Diovan,21695-917,Rebel Distributors Corp,TABLET,NDA,silent,,
42226ef6-7467-4fe8-8f07-4911c0b916af,Hydroxyzine Hydrochloride,67296-0648,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
7261a535-6d82-4e92-ac82-f1f2653b2966,Ibuprofen,67296-0574,RedPharm Drug Inc.,TABLET,ANDA,silent,,
b98da58b-8245-44ae-b617-c4404f1305f0,Ibuprofen,67296-0618,RedPharm Drug Inc.,TABLET,ANDA,silent,,
fd620691-719e-46c9-aa78-47c7151dbeec,Ibuprofen,67296-0538,RedPharm Drug Inc.,TABLET,ANDA,silent,,
40a96527-f89e-4177-9224-5c79167f3e60,LEVAQUIN,67296-0372,RedPharm Drug Inc.,"TABLET, FILM COATED",NDA,silent,,
5caff592-a90f-420d-a6ec-9b2dc914529e,Citalopram,54868-5275,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
b9bbf9ed-4781-42a9-bc3e-deda9f05e810,Bisoprolol Fumarate,54868-5095,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
139f86a4-75c5-4304-894c-8f8b8a396c78,LEVAQUIN,67296-0586,RedPharm Drug Inc.,"TABLET, FILM COATED",NDA,silent,,
5ca97412-1594-4a4e-b5e4-8593ffa1b242,OPANA,16590-767,STAT RX USA LLC,"TABLET, FILM COATED, EXTENDED RELEASE",NDA,silent,,
15a80e60-5d8b-4085-ba4c-7616af1ac96b,LEVAQUIN,67296-0584,RedPharm Drug Inc.,"TABLET, FILM COATED",NDA,silent,,
445fbfa9-ef9a-42d3-a7d5-5a48f8b0af21,NIFEDIPINE,16590-948,STAT RX USA LLC,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
7997e6da-7e98-4520-9d1b-0b8341bac64a,NUCYNTA,21695-069,Rebel Distributors Corp,"TABLET, FILM COATED",NDA,silent,,
9513589d-ef5d-4b8d-a90a-6adb6af2ae11,VIMOVO,16590-957,STAT RX USA LLC,"TABLET, DELAYED RELEASE",NDA,silent,,
966d728e-87ca-4491-9411-2ec253eca632,Sertraline Hydrochloride,13107-011,Aurolife Pharma LLC,TABLET,ANDA,silent,,
fe9226f8-64f4-4eff-8339-ed3fce0896f2,Avelox,67296-0154,RedPharm Drug Inc.,"TABLET, FILM COATED",NDA,silent,,
6148707f-625f-47be-b4bf-b5966078675d,Venlafaxine Hydrochloride,54868-6127,"Physicians Total Care, Inc.","TABLET, EXTENDED RELEASE",NDA,silent,,
dce94664-7e3d-4592-86ac-2a94231e484b,KETOROLAC,16590-138,STAT RX USA LLC,"TABLET, FILM COATED",ANDA,silent,,
10a7ba02-42d6-4cae-8904-b256e2da5496,Lipitor,54868-4229,"Physicians Total Care, Inc","TABLET, FILM COATED",NDA,silent,,
0a9891a2-fd39-47b0-adb2-2ed8392b6aff,Ciprofloxacin,67296-0608,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
793c9089-8139-4d21-9e8c-64eb0d554063,Citalopram,67296-0683,RedPharm Drug Inc.,"TABLET, FILM COATED",ANDA,silent,,
da8a670b-a9ce-445f-af31-7588c6c67e29,Carvedilol,67296-0681,RedPharm Drug Inc.,TABLET,ANDA,silent,,
fae7e4a7-ca63-4af4-a43a-c5d85cce1961,Cyclobenzaprine Hydrochloride,67296-0447,RedPharm Drug Inc.,TABLET,ANDA,silent,,
d9d15879-3883-4963-9c93-73d5251484fa,Aricept,54868-3952,"Physicians Total Care, Inc.","TABLET, FILM COATED",NDA,silent,,
d06963c7-f6de-484e-a212-34d865939e8e,Bupropion Hydrochloride,52959-655,"H.J. Harkins Company, Inc.","TABLET, FILM COATED",ANDA,silent,,
4b4b0091-bcf9-499e-a23e-efcee252f2f6,TOLMETIN SODIUM,16590-987,STAT RX USA LLC,"TABLET, FILM COATED",ANDA,silent,,
7b09b29d-095d-4bf3-b991-8123c14d7a00,LABETALOL HYDROCHLORIDE,16590-994,STAT RX USA LLC,"TABLET, FILM COATED",ANDA,silent,,
ea29921d-ae91-4a1b-a8e5-5c00a16be127,LEVOFLOXACIN,16590-992,STAT RX USA LLC,"TABLET, FILM COATED",ANDA,silent,,
f5c534e8-656c-406d-b3dc-b562576ba4eb,Actoplus Met,54868-5500,"Physicians Total Care, Inc.","TABLET, FILM COATED",NDA,silent,,
87028b13-0aab-4e90-b92e-6b0c54e59bbb,Nabumetone,21695-230,Rebel Distributors Corp.,"TABLET, FILM COATED",ANDA,silent,,
b03b5595-b1ae-415d-8398-00405302b17b,Sertraline Hydrochloride,68387-119,Keltman Pharmaceuticals Inc.,TABLET,ANDA,silent,,
5dd1f9bb-acbf-4deb-9b02-992d52239a6b,LEVAQUIN,54868-4175,"Physicians Total Care, Inc.","TABLET, FILM COATED",NDA,silent,,
635f8a00-0048-4421-9f5f-f8e38034f230,Naproxen,54868-4051,"Physicians Total Care, Inc.","TABLET, DELAYED RELEASE",ANDA,silent,,
289bda32-6198-4072-a9f3-283438bda707,Glipizide,21695-967,Rebel Distributors Corp,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
e5bf608e-c6dd-44e8-96aa-ba4660f64de0,Spironolactone,21695-960,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
6f7fc849-8a38-47a1-bc39-54801a86416c,Ropinirole Hydrochloride,64220-420,"Zhejiang Huahai Pharmaceutical Co., Ltd.","TABLET, FILM COATED",ANDA,silent,,
db60911a-2bb1-4e8c-baf0-7cf281bf5778,Etodolac,21695-049,Rebel Distributors Corp,"CAPSULE, GELATIN COATED",ANDA,silent,,
5914ef00-19b1-4e22-9ad3-2b62b455af9d,Ketorolac Tromethamine,21695-432,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
a974ef05-1cc3-4cbc-a0b4-36b46ed107c9,Ciprofloxacin,68645-060,Legacy Pharmaceutical Packaging,"TABLET, FILM COATED",ANDA,silent,,
495738b9-2511-446b-833c-164c0119035b,METFORMIN HYDROCHLORIDE,21695-471,Rebel Distributors Corp.,TABLET,ANDA,silent,,
a49ba8e3-e379-44f1-8ad2-b6dae53bbdf8,Cimetidine,54868-3314,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
ec5cc9e9-aa3a-4c54-b0a1-de1449701f78,Donepezil Hydrochloride,67046-134,Contract Pharmacy Services-PA,"TABLET, FILM COATED",ANDA,silent,,
42e16ddf-4eb1-447e-9c90-06844f9e1246,Losartan Potassium,66336-666,"Dispensing Solutions, Inc.","TABLET, FILM COATED",ANDA,silent,,
71c6577c-ffea-4934-bc10-2d35942f8a16,Zyprexa,68258-7090,"Dispensing Solutions, Inc.",TABLET,NDA,silent,,
0aee46a9-7c7e-4363-a05d-bf2595930f03,Sertraline Hydrochloride,0143-9582,West-ward Pharmaceutical Corp,"TABLET, FILM COATED",ANDA,silent,,
20b122fb-42ec-4fa1-9a9e-e5930e5d2e7e,Lunesta,68258-7048,"Dispensing Solutions, Inc.","TABLET, COATED",NDA,silent,,
56b3e77b-4e5f-4a3d-bad0-9e83033a5544,ZOMIG,68258-7103,"Dispensing Solutions, Inc.",TABLET,NDA,silent,,
9483c4be-f0c7-49ea-95d6-d4de6f79ef79,Cimetidine,66336-945,"Dispensing Solutions, Inc.","TABLET, FILM COATED",ANDA,silent,,
e8a485af-a78b-49a0-9bf4-75e1cd5bb740,Oxcarbazepine,21695-862,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
615f1e2f-63ec-4e20-bb74-293b5baf1d43,FEXMID,16590-699,STAT Rx USA LLC,"TABLET, FILM COATED",ANDA,silent,,
a4187ac9-cdef-4a65-8966-e329acbe9ee2,CYCLOBENZAPRINE HYDROCHLORIDE,16590-065,STAT Rx USA LLC,TABLET,ANDA,silent,,
be65d31a-87c1-4f37-a55d-7395bfe3642a,AMOXICILLIN,16590-017,STAT RX USA LLC,"TABLET, FILM COATED",ANDA,silent,,
b4db7cdc-bcad-4825-9840-6c36246c6d31,Minocycline Hydrochloride,63304-697,Ranbaxy Pharmaceuticals Inc.,"TABLET, FILM COATED",ANDA,silent,,
c0724513-693c-42cf-9b25-d5394cc32d7c,SERTRALINE HYDROCHLORIDE,16590-700,STAT Rx USA LLC,TABLET,ANDA,silent,,
34c30372-08b0-4060-8aba-779b5bc1e5dd,Levitra,67544-512,"APHENA PHARMA SOLUTIONS - TENNESSEE, INC.","TABLET, FILM COATED",NDA,silent,,
4e66ad5c-572c-4819-8b6e-6930c33cc210,Levitra,43353-744,"APHENA PHARMA SOLUTIONS - TENNESSEE, INC.","TABLET, FILM COATED",NDA,silent,,
be38b325-3a6f-4569-9ae0-a03feff8535d,Levitra,43353-323,"APHENA PHARMA SOLUTIONS - TENNESSEE, INC.","TABLET, FILM COATED",NDA,silent,,
abc87aa0-77f3-441e-96a5-0f0bc4e8afd0,Benazepril Hydrochloride and Hydrochlorothiazide,54868-5256,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
eb0cd037-1e48-42b1-92ef-4d4ede585bb8,Metoprolol Tartrate,54868-5021,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
86dcde0e-347c-49e1-8b38-ad106a25c9af,Tamoxifen Citrate,54868-3004,"Physicians Total Care, Inc.","TABLET, FILM COATED",ANDA,silent,,
b1174730-7a95-4bf6-a425-a5bc1836a17a,RISPERIDONE,16590-641,STAT Rx USA LLC,TABLET,ANDA,silent,,
f914699b-12a7-44f1-846f-e6437a16e35d,Vicoprofen,54868-4035,"Physicians Total Care, Inc.","TABLET, COATED",NDA,silent,,
7306dad3-30ed-47ed-9fb9-d5d9e1ec5247,Losartan Potassium and Hydrochlorothiazide,66116-450,"MedVantx, Inc.","TABLET, FILM COATED",ANDA,silent,,
b4647b22-9a70-4259-a8f6-fac0ce1ac5c5,Carvedilol,66116-361,"MedVantx, Inc.","TABLET, FILM COATED",ANDA,silent,,
f88c39fa-ed74-42f4-a886-c268daf8f3a6,Losartan Potassium,66116-452,"MedVantx, Inc.","TABLET, FILM COATED",ANDA,silent,,
1743d408-6eac-41ae-8f80-0053f9d24e85,Sertraline Hydrochloride,66116-371,"MedVantx, Inc.","TABLET, FILM COATED",ANDA,silent,,
5036aa56-e21a-4971-a399-057a77377f4c,Bupropion Hydrochloride,54868-5377,"Physicians Total Care, Inc.","TABLET, EXTENDED RELEASE",ANDA,silent,,
11d1e166-9577-47b0-a338-d11ab3ba44aa,Valacyclovir Hydrochloride,21695-965,Rebel Distributors Corp,"TABLET, FILM COATED",ANDA,silent,,
33694be4-87ce-4d25-92f6-6ae517bdf5ff,Citalopram,52959-773,"H.J. Harkins Company, Inc.",TABLET,ANDA,silent,,
